date,province,salinity_ppt,temperature_c,rainfall_mm,humidity_pct,ph,water_level_cm,risk_index,risk_label,season
2024-06-25,Bac Lieu,1.15,30.2,18.4,73.0,7.45,72.3,38,Medium,Rainy
2024-06-25,Ben Tre,1.38,30.4,0.0,73.0,7.48,57.6,45,Medium,Rainy
2024-06-25,Ca Mau,0.86,30.0,0.6,72.0,7.4,57.6,40,Medium,Rainy
2024-06-26,Kien Giang,0.77,30.5,0.0,76.0,7.58,67.9,40,Medium,Rainy
2024-06-26,Soc Trang,0.36,30.8,0.5,74.0,7.62,63.7,38,Medium,Rainy
2024-06-26,Bac Lieu,0.44,29.4,8.9,74.0,7.47,72.1,33,Low,Rainy
2024-06-26,Ben Tre,1.05,30.2,0.0,69.0,7.49,67.5,43,Medium,Rainy
2024-06-26,Ca Mau,0.89,30.3,25.1,76.0,7.45,69.6,34,Low,Rainy
2024-06-27,Kien Giang,0.89,30.4,0.0,71.0,7.57,66.9,42,Medium,Rainy
2024-06-27,Soc Trang,1.7,30.5,9.0,75.0,7.47,70.8,45,Medium,Rainy
2024-06-27,Bac Lieu,1.55,30.7,0.0,72.0,7.42,62.9,47,Medium,Rainy
2024-06-27,Ben Tre,1.18,30.0,0.5,75.0,7.49,58.1,42,Medium,Rainy
2024-06-27,Ca Mau,1.37,29.7,11.3,73.0,7.45,67.2,40,Medium,Rainy
2024-06-28,Kien Giang,0.58,30.8,0.0,70.0,7.59,75.6,41,Medium,Rainy
2024-06-28,Soc Trang,0.8,30.5,0.4,74.0,7.5,70.7,41,Medium,Rainy
2024-06-28,Bac Lieu,1.01,30.1,0.0,74.0,7.39,65.8,41,Medium,Rainy
2024-06-28,Ben Tre,0.96,30.2,0.0,71.0,7.51,70.4,42,Medium,Rainy
2024-06-28,Ca Mau,1.26,30.2,49.3,81.0,7.56,72.3,30,Low,Rainy
2024-06-29,Kien Giang,0.52,30.2,0.0,71.0,7.64,59.2,38,Medium,Rainy
2024-06-29,Soc Trang,0.84,30.6,7.1,71.0,7.5,59.6,40,Medium,Rainy
2024-06-29,Bac Lieu,1.37,29.9,1.1,73.0,7.39,65.6,43,Medium,Rainy
2024-06-29,Ben Tre,1.42,30.1,0.7,76.0,7.53,64.4,44,Medium,Rainy
2024-06-29,Ca Mau,1.18,30.8,0.0,73.0,7.36,65.0,45,Medium,Rainy
2024-06-30,Kien Giang,0.72,30.0,0.0,72.0,7.58,65.3,39,Medium,Rainy
2024-06-30,Soc Trang,0.52,30.8,30.2,79.0,7.66,75.2,31,Low,Rainy
2024-06-30,Bac Lieu,1.01,30.4,0.0,74.0,7.51,66.7,42,Medium,Rainy
2024-06-30,Ben Tre,0.94,29.2,0.0,75.0,7.58,68.9,38,Medium,Rainy
2024-06-30,Ca Mau,1.65,29.8,0.7,80.0,7.46,66.6,44,Medium,Rainy
2024-07-01,Kien Giang,0.98,31.0,0.0,75.0,7.63,61.1,44,Medium,Rainy
2024-07-01,Soc Trang,0.9,29.6,0.0,75.0,7.54,65.5,39,Medium,Rainy
2024-07-01,Bac Lieu,1.53,29.7,0.0,75.0,7.5,63.5,44,Medium,Rainy
2024-07-01,Ben Tre,0.96,30.0,45.7,76.0,7.64,73.8,29,Low,Rainy
2024-07-01,Ca Mau,1.18,30.0,0.0,75.0,7.4,66.1,42,Medium,Rainy
2024-07-02,Kien Giang,0.98,30.2,20.3,76.0,7.76,79.2,36,Medium,Rainy
2024-07-02,Soc Trang,1.01,30.3,20.0,74.0,7.6,67.7,37,Medium,Rainy
2024-07-02,Bac Lieu,0.63,29.9,0.0,72.0,7.52,61.9,38,Medium,Rainy
2024-07-02,Ben Tre,0.55,30.2,0.0,73.0,7.52,68.4,38,Medium,Rainy
2024-07-02,Ca Mau,1.44,30.2,5.3,78.0,7.33,69.5,43,Medium,Rainy
2024-07-03,Kien Giang,0.76,29.6,0.0,71.0,7.65,61.4,38,Medium,Rainy
2024-07-03,Soc Trang,0.79,29.5,35.8,71.0,7.69,67.0,29,Low,Rainy
2024-07-03,Bac Lieu,1.43,29.9,0.0,79.0,7.42,60.5,43,Medium,Rainy
2024-07-03,Ben Tre,0.77,30.5,31.1,76.0,7.64,72.1,33,Low,Rainy
2024-07-03,Ca Mau,1.07,30.1,0.0,70.0,7.38,59.7,42,Medium,Rainy
2024-07-04,Kien Giang,0.34,30.0,0.8,76.0,7.56,59.8,35,Low,Rainy
2024-07-04,Soc Trang,1.42,29.8,1.0,76.0,7.4,61.3,43,Medium,Rainy
2024-07-04,Bac Lieu,1.66,29.8,0.0,72.0,7.39,71.1,46,Medium,Rainy
2024-07-04,Ben Tre,1.2,30.0,0.0,77.0,7.54,69.7,42,Medium,Rainy
2024-07-04,Ca Mau,1.46,30.1,0.0,76.0,7.38,59.1,44,Medium,Rainy
2024-07-05,Kien Giang,0.45,29.2,3.6,77.0,7.58,62.1,33,Low,Rainy
2024-07-05,Soc Trang,1.23,29.9,0.0,78.0,7.43,73.6,42,Medium,Rainy
2024-07-05,Bac Lieu,0.97,29.1,0.0,76.0,7.38,62.8,38,Medium,Rainy
2024-07-05,Ben Tre,0.86,29.5,0.6,73.0,7.42,67.8,38,Medium,Rainy
2024-07-05,Ca Mau,1.26,30.2,0.0,77.0,7.35,63.0,43,Medium,Rainy
2024-07-06,Kien Giang,1.15,29.7,0.8,77.0,7.48,69.2,40,Medium,Rainy
2024-07-06,Soc Trang,0.73,29.4,14.7,74.0,7.6,72.2,33,Low,Rainy
2024-07-06,Bac Lieu,1.2,29.7,0.6,73.0,7.47,71.3,41,Medium,Rainy
2024-07-06,Ben Tre,0.47,29.4,8.4,78.0,7.49,67.0,32,Low,Rainy
2024-07-06,Ca Mau,1.26,30.2,21.4,74.0,7.49,72.1,38,Medium,Rainy
2024-07-07,Kien Giang,1.32,29.9,10.3,77.0,7.62,70.0,40,Medium,Rainy
2024-07-07,Soc Trang,0.89,29.5,0.0,74.0,7.49,62.9,39,Medium,Rainy
2024-07-07,Bac Lieu,1.3,30.0,0.0,77.0,7.4,68.7,43,Medium,Rainy
2024-07-07,Ben Tre,1.09,30.1,7.1,77.0,7.65,67.5,40,Medium,Rainy
2024-07-07,Ca Mau,0.97,30.0,34.9,78.0,7.48,72.8,31,Low,Rainy
2024-07-08,Kien Giang,0.65,30.1,16.5,77.0,7.68,73.6,34,Low,Rainy
2024-07-08,Soc Trang,1.49,30.3,9.9,74.0,7.56,65.4,43,Medium,Rainy
2024-07-08,Bac Lieu,1.49,29.7,0.0,75.0,7.49,68.1,43,Medium,Rainy
2024-07-08,Ben Tre,1.23,30.0,0.0,74.0,7.55,61.3,43,Medium,Rainy
2024-07-08,Ca Mau,1.49,29.6,0.0,75.0,7.38,65.8,43,Medium,Rainy
2024-07-09,Kien Giang,0.72,29.6,0.0,79.0,7.63,65.0,37,Medium,Rainy
2024-07-09,Soc Trang,1.15,30.1,0.0,74.0,7.42,74.3,42,Medium,Rainy
2024-07-09,Bac Lieu,1.04,30.1,1.8,71.0,7.55,72.9,42,Medium,Rainy
2024-07-09,Ben Tre,1.09,29.5,0.7,71.0,7.46,71.3,40,Medium,Rainy
2024-07-09,Ca Mau,1.26,29.0,16.0,75.0,7.49,71.5,36,Medium,Rainy
2024-07-10,Kien Giang,0.48,30.6,0.0,74.0,7.54,71.6,39,Medium,Rainy
2024-07-10,Soc Trang,0.67,29.9,0.0,76.0,7.6,67.1,38,Medium,Rainy
2024-07-10,Bac Lieu,0.79,29.7,50.3,85.0,7.63,76.5,24,Low,Rainy
2024-07-10,Ben Tre,0.8,29.4,0.0,73.0,7.58,62.7,38,Medium,Rainy
2024-07-10,Ca Mau,1.31,30.1,13.5,77.0,7.45,75.8,40,Medium,Rainy
2024-07-11,Kien Giang,0.77,29.3,25.2,76.0,7.7,77.1,30,Low,Rainy
2024-07-11,Soc Trang,0.93,30.2,1.2,76.0,7.52,62.0,40,Medium,Rainy
2024-07-11,Bac Lieu,0.88,29.9,0.0,74.0,7.4,59.3,40,Medium,Rainy
2024-07-11,Ben Tre,0.78,29.5,0.0,79.0,7.59,65.7,37,Medium,Rainy
2024-07-11,Ca Mau,0.89,29.7,46.5,79.0,7.5,77.0,27,Low,Rainy
2024-07-12,Kien Giang,1.01,29.7,0.9,71.0,7.55,66.0,40,Medium,Rainy
2024-07-12,Soc Trang,1.23,29.1,6.2,77.0,7.52,74.5,38,Medium,Rainy
2024-07-12,Bac Lieu,0.96,29.2,8.8,71.0,7.54,79.9,36,Medium,Rainy
2024-07-12,Ben Tre,0.65,29.8,37.6,79.0,7.72,69.8,28,Low,Rainy
2024-07-12,Ca Mau,1.78,29.9,30.4,82.0,7.49,72.3,38,Medium,Rainy
2024-07-13,Kien Giang,0.96,29.7,0.5,78.0,7.63,65.3,39,Medium,Rainy
2024-07-13,Soc Trang,0.76,28.9,0.0,77.0,7.53,63.4,35,Low,Rainy
2024-07-13,Bac Lieu,1.11,30.3,0.0,76.0,7.47,65.4,42,Medium,Rainy
2024-07-13,Ben Tre,0.54,30.1,0.0,77.0,7.69,68.1,37,Medium,Rainy
2024-07-13,Ca Mau,1.43,30.3,0.0,71.0,7.37,71.9,45,Medium,Rainy
2024-07-14,Kien Giang,0.83,29.8,0.0,77.0,7.57,69.4,39,Medium,Rainy
2024-07-14,Soc Trang,1.11,30.0,0.0,77.0,7.54,64.5,41,Medium,Rainy
2024-07-14,Bac Lieu,0.98,29.4,0.0,67.0,7.52,62.6,40,Medium,Rainy
2024-07-14,Ben Tre,1.05,30.2,25.0,76.0,7.65,70.9,35,Low,Rainy
2024-07-14,Ca Mau,1.18,29.8,0.0,76.0,7.48,67.2,41,Medium,Rainy
2024-07-15,Kien Giang,0.94,30.0,0.7,77.0,7.6,58.0,40,Medium,Rainy
2024-07-15,Soc Trang,0.67,29.1,0.8,76.0,7.55,68.4,35,Low,Rainy
2024-07-15,Bac Lieu,1.31,29.8,28.9,80.0,7.49,76.3,34,Low,Rainy
2024-07-15,Ben Tre,0.69,29.1,0.0,76.0,7.55,67.0,36,Medium,Rainy
2024-07-15,Ca Mau,1.13,29.3,0.0,79.0,7.43,72.7,39,Medium,Rainy
2024-07-16,Kien Giang,0.51,28.7,0.0,73.0,7.61,69.9,33,Low,Rainy
2024-07-16,Soc Trang,1.11,28.9,0.0,73.0,7.49,70.8,38,Medium,Rainy
2024-07-16,Bac Lieu,1.12,29.7,18.9,76.0,7.57,75.6,36,Medium,Rainy
2024-07-16,Ben Tre,1.35,29.8,0.9,76.0,7.58,69.2,42,Medium,Rainy
2024-07-16,Ca Mau,1.23,29.8,0.0,71.0,7.35,61.0,42,Medium,Rainy
2024-07-17,Kien Giang,1.18,29.0,17.1,79.0,7.68,69.0,34,Low,Rainy
2024-07-17,Soc Trang,0.8,29.1,10.1,76.0,7.54,70.0,34,Low,Rainy
2024-07-17,Bac Lieu,1.13,29.2,1.5,75.0,7.38,69.2,39,Medium,Rainy
2024-07-17,Ben Tre,1.08,29.4,0.0,73.0,7.49,67.6,40,Medium,Rainy
2024-07-17,Ca Mau,1.66,29.7,0.0,77.0,7.44,69.9,44,Medium,Rainy
2024-07-18,Kien Giang,0.92,29.1,1.3,74.0,7.64,68.8,37,Medium,Rainy
2024-07-18,Soc Trang,0.97,29.5,0.0,75.0,7.43,62.3,39,Medium,Rainy
2024-07-18,Bac Lieu,0.85,29.5,10.4,77.0,7.5,69.7,35,Low,Rainy
2024-07-18,Ben Tre,0.97,29.5,0.5,76.0,7.57,70.1,39,Medium,Rainy
2024-07-18,Ca Mau,1.25,29.3,0.0,77.0,7.37,68.6,40,Medium,Rainy
2024-07-19,Kien Giang,0.51,28.9,0.0,76.0,7.59,62.9,34,Low,Rainy
2024-07-19,Soc Trang,0.75,28.9,0.0,78.0,7.53,66.0,35,Low,Rainy
2024-07-19,Bac Lieu,0.82,29.2,0.6,79.0,7.46,72.0,36,Medium,Rainy
2024-07-19,Ben Tre,1.23,29.3,0.0,79.0,7.43,68.9,40,Medium,Rainy
2024-07-19,Ca Mau,1.39,29.2,0.5,76.0,7.4,68.0,41,Medium,Rainy
2024-07-20,Kien Giang,0.76,29.4,51.0,85.0,7.74,85.5,23,Low,Rainy
2024-07-20,Soc Trang,1.14,29.8,0.0,79.0,7.5,64.4,41,Medium,Rainy
2024-07-20,Bac Lieu,1.53,28.7,7.6,76.0,7.49,76.1,39,Medium,Rainy
2024-07-20,Ben Tre,1.01,29.5,0.0,78.0,7.55,72.9,39,Medium,Rainy
2024-07-20,Ca Mau,1.23,29.7,0.0,74.0,7.32,64.0,42,Medium,Rainy
2024-07-21,Kien Giang,0.94,29.0,8.4,77.0,7.64,73.0,35,Low,Rainy
2024-07-21,Soc Trang,0.39,29.4,2.4,77.0,7.61,73.3,33,Low,Rainy
2024-07-21,Bac Lieu,0.99,29.5,34.9,85.0,7.7,79.2,29,Low,Rainy
2024-07-21,Ben Tre,1.11,28.5,0.0,77.0,7.55,65.3,37,Medium,Rainy
2024-07-21,Ca Mau,1.14,30.0,9.6,80.0,7.42,70.6,39,Medium,Rainy
2024-07-22,Kien Giang,0.49,29.3,0.0,72.0,7.66,68.2,35,Low,Rainy
2024-07-22,Soc Trang,0.58,29.6,0.5,74.0,7.55,71.7,36,Medium,Rainy
2024-07-22,Bac Lieu,0.87,30.2,0.9,72.0,7.43,70.8,41,Medium,Rainy
2024-07-22,Ben Tre,1.0,28.6,0.0,75.0,7.53,67.6,36,Medium,Rainy
2024-07-22,Ca Mau,1.1,28.7,0.0,80.0,7.29,68.0,37,Medium,Rainy
2024-07-23,Kien Giang,0.71,29.1,0.0,76.0,7.77,69.4,36,Medium,Rainy
2024-07-23,Soc Trang,0.95,29.9,28.7,77.0,7.57,75.5,33,Low,Rainy
2024-07-23,Bac Lieu,0.91,29.4,63.4,85.0,7.5,88.5,21,Low,Rainy
2024-07-23,Ben Tre,0.81,28.5,34.9,77.0,7.63,81.5,26,Low,Rainy
2024-07-23,Ca Mau,1.13,29.2,1.6,74.0,7.53,72.8,39,Medium,Rainy
2024-07-24,Kien Giang,0.63,29.2,0.0,74.0,7.7,70.1,36,Medium,Rainy
2024-07-24,Soc Trang,0.99,28.9,0.8,79.0,7.45,73.5,36,Medium,Rainy
2024-07-24,Bac Lieu,1.28,29.1,0.0,77.0,7.35,69.8,40,Medium,Rainy
2024-07-24,Ben Tre,1.11,28.9,1.0,75.0,7.64,68.1,38,Medium,Rainy
2024-07-24,Ca Mau,0.97,28.7,29.8,74.0,7.49,77.3,29,Low,Rainy
2024-07-25,Kien Giang,0.59,29.2,23.1,75.0,7.62,76.0,29,Low,Rainy
2024-07-25,Soc Trang,1.05,28.9,0.0,74.0,7.48,67.5,38,Medium,Rainy
2024-07-25,Bac Lieu,0.95,29.0,29.8,80.0,7.59,84.8,29,Low,Rainy
2024-07-25,Ben Tre,0.76,29.4,30.9,78.0,7.7,72.1,29,Low,Rainy
2024-07-25,Ca Mau,1.36,29.4,18.3,77.0,7.42,73.3,37,Medium,Rainy
2024-07-26,Kien Giang,1.03,29.0,0.4,75.0,7.44,69.0,38,Medium,Rainy
2024-07-26,Soc Trang,0.86,29.2,1.2,81.0,7.46,69.7,36,Medium,Rainy
2024-07-26,Bac Lieu,1.1,28.7,0.7,76.0,7.38,69.5,37,Medium,Rainy
2024-07-26,Ben Tre,0.87,29.6,0.0,76.0,7.61,69.2,38,Medium,Rainy
2024-07-26,Ca Mau,0.89,29.6,0.5,79.0,7.32,68.2,38,Medium,Rainy
2024-07-27,Kien Giang,1.08,29.0,0.0,73.0,7.56,64.9,39,Medium,Rainy
2024-07-27,Soc Trang,0.68,28.8,0.7,78.0,7.53,70.7,34,Low,Rainy
2024-07-27,Bac Lieu,1.12,28.8,1.3,75.0,7.44,72.9,38,Medium,Rainy
2024-07-27,Ben Tre,0.97,29.2,0.0,75.0,7.56,69.8,38,Medium,Rainy
2024-07-27,Ca Mau,1.43,29.9,67.8,85.0,7.52,83.0,25,Low,Rainy
2024-07-28,Kien Giang,0.99,29.7,0.5,76.0,7.62,67.9,39,Medium,Rainy
2024-07-28,Soc Trang,0.86,28.6,4.8,77.0,7.59,69.8,34,Low,Rainy
2024-07-28,Bac Lieu,1.33,29.5,0.0,76.0,7.42,69.7,42,Medium,Rainy
2024-07-28,Ben Tre,0.44,29.0,35.6,81.0,7.72,79.7,24,Low,Rainy
2024-07-28,Ca Mau,1.57,29.1,0.5,80.0,7.44,78.1,41,Medium,Rainy
2024-07-29,Kien Giang,1.35,29.2,26.2,73.0,7.69,81.7,35,Low,Rainy
2024-07-29,Soc Trang,0.85,29.4,80.0,87.0,7.71,91.5,16,Low,Rainy
2024-07-29,Bac Lieu,1.32,29.0,24.8,84.0,7.51,77.9,32,Low,Rainy
2024-07-29,Ben Tre,1.13,28.9,37.6,81.0,7.67,81.7,28,Low,Rainy
2024-07-29,Ca Mau,1.32,29.2,0.0,73.0,7.43,64.1,41,Medium,Rainy
2024-07-30,Kien Giang,0.88,29.3,40.3,81.0,7.76,71.3,27,Low,Rainy
2024-07-30,Soc Trang,1.1,29.4,70.2,87.0,7.7,80.5,20,Low,Rainy
2024-07-30,Bac Lieu,0.51,29.2,58.4,86.0,7.66,89.7,18,Low,Rainy
2024-07-30,Ben Tre,0.87,28.7,0.5,77.0,7.52,76.3,35,Low,Rainy
2024-07-30,Ca Mau,0.69,28.4,30.4,80.0,7.48,78.8,25,Low,Rainy
2024-07-31,Kien Giang,0.87,29.6,0.5,74.0,7.56,71.0,39,Medium,Rainy
2024-07-31,Soc Trang,0.82,30.0,0.0,76.0,7.44,74.2,39,Medium,Rainy
2024-07-31,Bac Lieu,1.31,28.9,43.5,77.0,7.48,78.8,28,Low,Rainy
2024-07-31,Ben Tre,1.28,28.6,0.0,76.0,7.57,72.7,38,Medium,Rainy
2024-07-31,Ca Mau,0.97,29.2,14.5,78.0,7.38,74.4,34,Low,Rainy
2024-08-01,Kien Giang,1.16,28.7,1.7,77.0,7.59,71.8,37,Medium,Rainy
2024-08-01,Soc Trang,0.55,29.2,1.1,75.0,7.49,72.9,35,Low,Rainy
2024-08-01,Bac Lieu,1.13,29.1,27.9,82.0,7.6,68.9,31,Low,Rainy
2024-08-01,Ben Tre,0.75,29.4,0.8,75.0,7.6,70.1,37,Medium,Rainy
2024-08-01,Ca Mau,1.48,28.1,10.6,79.0,7.44,75.8,35,Low,Rainy
2024-08-02,Kien Giang,1.3,28.3,0.0,77.0,7.66,71.5,37,Medium,Rainy
2024-08-02,Soc Trang,0.93,28.7,0.0,81.0,7.53,75.5,35,Low,Rainy
2024-08-02,Bac Lieu,0.97,28.5,10.9,80.0,7.46,74.2,32,Low,Rainy
2024-08-02,Ben Tre,0.86,29.1,0.0,72.0,7.57,71.5,37,Medium,Rainy
2024-08-02,Ca Mau,1.46,28.8,1.2,78.0,7.4,77.9,40,Medium,Rainy
2024-08-03,Kien Giang,1.03,28.2,1.7,75.0,7.54,72.4,35,Low,Rainy
2024-08-03,Soc Trang,1.36,28.9,0.0,83.0,7.48,67.0,39,Medium,Rainy
2024-08-03,Bac Lieu,0.95,28.7,0.0,81.0,7.41,65.4,35,Low,Rainy
2024-08-03,Ben Tre,0.37,29.3,0.0,77.0,7.52,71.3,34,Low,Rainy
2024-08-03,Ca Mau,0.95,28.8,0.5,81.0,7.43,74.2,36,Medium,Rainy
2024-08-04,Kien Giang,1.15,28.5,1.0,77.0,7.63,68.6,37,Medium,Rainy
2024-08-04,Soc Trang,0.87,28.4,18.1,81.0,7.56,75.7,29,Low,Rainy
2024-08-04,Bac Lieu,1.18,28.8,0.0,75.0,7.51,75.0,38,Medium,Rainy
2024-08-04,Ben Tre,1.39,29.1,0.0,76.0,7.67,78.6,41,Medium,Rainy
2024-08-04,Ca Mau,1.17,28.8,0.5,76.0,7.45,72.0,38,Medium,Rainy
2024-08-05,Kien Giang,0.62,28.8,0.0,80.0,7.61,76.8,33,Low,Rainy
2024-08-05,Soc Trang,0.97,28.5,0.0,79.0,7.48,76.5,35,Low,Rainy
2024-08-05,Bac Lieu,1.33,29.5,20.5,82.0,7.57,76.8,35,Low,Rainy
2024-08-05,Ben Tre,0.95,27.6,12.3,78.0,7.58,71.1,29,Low,Rainy
2024-08-05,Ca Mau,1.02,28.5,45.4,84.0,7.56,72.4,24,Low,Rainy
2024-08-06,Kien Giang,1.18,29.1,0.0,75.0,7.55,70.3,39,Medium,Rainy
2024-08-06,Soc Trang,1.0,28.4,77.3,84.0,7.7,88.1,15,Low,Rainy
2024-08-06,Bac Lieu,0.88,28.0,18.8,78.0,7.56,78.2,29,Low,Rainy
2024-08-06,Ben Tre,0.59,29.0,1.0,76.0,7.72,74.6,34,Low,Rainy
2024-08-06,Ca Mau,1.56,29.7,1.3,78.0,7.41,72.0,43,Medium,Rainy
2024-08-07,Kien Giang,0.68,28.0,0.0,78.0,7.67,68.8,32,Low,Rainy
2024-08-07,Soc Trang,0.75,28.5,8.5,82.0,7.51,74.5,31,Low,Rainy
2024-08-07,Bac Lieu,1.39,28.5,0.7,78.0,7.44,68.0,38,Medium,Rainy
2024-08-07,Ben Tre,0.64,29.4,12.7,82.0,7.66,81.2,32,Low,Rainy
2024-08-07,Ca Mau,0.85,28.5,32.0,80.0,7.44,81.6,26,Low,Rainy
2024-08-08,Kien Giang,0.97,29.4,0.8,79.0,7.66,73.6,38,Medium,Rainy
2024-08-08,Soc Trang,0.79,28.5,0.0,77.0,7.54,73.6,34,Low,Rainy
2024-08-08,Bac Lieu,0.77,29.0,1.0,77.0,7.47,65.9,35,Low,Rainy
2024-08-08,Ben Tre,0.97,29.2,0.5,76.0,7.59,71.8,38,Medium,Rainy
2024-08-08,Ca Mau,1.12,28.6,0.0,79.0,7.32,76.2,37,Medium,Rainy
2024-08-09,Kien Giang,0.85,29.0,0.0,83.0,7.53,74.9,35,Low,Rainy
2024-08-09,Soc Trang,0.22,28.2,9.7,76.0,7.63,68.3,27,Low,Rainy
2024-08-09,Bac Lieu,0.97,28.8,5.4,78.0,7.41,75.1,35,Low,Rainy
2024-08-09,Ben Tre,0.74,28.2,0.0,77.0,7.5,74.4,33,Low,Rainy
2024-08-09,Ca Mau,1.91,29.3,0.5,73.0,7.46,75.0,46,Medium,Rainy
2024-08-10,Kien Giang,0.71,28.4,1.0,79.0,7.58,76.1,33,Low,Rainy
2024-08-10,Soc Trang,0.73,28.1,0.0,76.0,7.46,70.1,33,Low,Rainy
2024-08-10,Bac Lieu,0.8,28.5,0.7,75.0,7.58,69.4,34,Low,Rainy
2024-08-10,Ben Tre,0.84,28.4,0.0,80.0,7.56,67.9,34,Low,Rainy
2024-08-10,Ca Mau,1.19,29.1,0.0,82.0,7.29,72.9,38,Medium,Rainy
2024-08-11,Kien Giang,0.74,29.3,0.0,76.0,7.6,71.1,37,Medium,Rainy
2024-08-11,Soc Trang,1.05,28.3,0.9,80.0,7.51,69.8,35,Low,Rainy
2024-08-11,Bac Lieu,0.94,28.3,21.6,86.0,7.42,77.1,28,Low,Rainy
2024-08-11,Ben Tre,0.96,29.2,1.5,76.0,7.45,73.4,37,Medium,Rainy
2024-08-11,Ca Mau,0.86,28.2,24.3,81.0,7.5,74.3,27,Low,Rainy
2024-08-12,Kien Giang,0.23,28.7,0.7,79.0,7.69,67.0,30,Low,Rainy
2024-08-12,Soc Trang,1.2,28.6,30.1,80.0,7.55,72.7,30,Low,Rainy
2024-08-12,Bac Lieu,0.91,29.0,33.7,79.0,7.56,73.4,28,Low,Rainy
2024-08-12,Ben Tre,1.06,28.2,16.8,80.0,7.67,81.3,31,Low,Rainy
2024-08-12,Ca Mau,1.34,28.9,30.5,86.0,7.54,86.7,31,Low,Rainy
2024-08-13,Kien Giang,0.53,27.8,1.3,81.0,7.64,69.8,29,Low,Rainy
2024-08-13,Soc Trang,0.83,28.4,19.4,82.0,7.64,78.6,29,Low,Rainy
2024-08-13,Bac Lieu,1.2,27.8,14.1,82.0,7.49,72.2,31,Low,Rainy
2024-08-13,Ben Tre,0.75,28.5,0.0,74.0,7.47,72.4,34,Low,Rainy
2024-08-13,Ca Mau,1.5,28.2,5.4,80.0,7.42,78.6,37,Medium,Rainy
2024-08-14,Kien Giang,0.62,28.7,0.0,79.0,7.63,69.6,33,Low,Rainy
2024-08-14,Soc Trang,1.35,28.7,0.0,76.0,7.42,68.9,39,Medium,Rainy
2024-08-14,Bac Lieu,1.18,28.8,26.3,79.0,7.58,76.6,31,Low,Rainy
2024-08-14,Ben Tre,0.78,28.1,0.0,77.0,7.57,73.4,33,Low,Rainy
2024-08-14,Ca Mau,0.94,26.9,16.7,80.0,7.57,72.1,26,Low,Rainy
2024-08-15,Kien Giang,0.64,28.5,14.4,86.0,7.73,80.1,28,Low,Rainy
2024-08-15,Soc Trang,1.26,28.6,0.0,76.0,7.55,75.1,38,Medium,Rainy
2024-08-15,Bac Lieu,1.43,29.1,15.4,75.0,7.4,76.8,37,Medium,Rainy
2024-08-15,Ben Tre,0.44,28.2,21.9,86.0,7.62,74.4,24,Low,Rainy
2024-08-15,Ca Mau,1.11,28.8,0.0,80.0,7.39,77.9,37,Medium,Rainy
2024-08-16,Kien Giang,1.21,27.5,25.7,79.0,7.75,82.2,28,Low,Rainy
2024-08-16,Soc Trang,0.82,28.6,2.3,79.0,7.51,70.3,34,Low,Rainy
2024-08-16,Bac Lieu,0.92,28.0,0.4,76.0,7.5,70.0,34,Low,Rainy
2024-08-16,Ben Tre,1.32,28.3,0.8,77.0,7.59,72.1,37,Medium,Rainy
2024-08-16,Ca Mau,1.59,28.3,18.5,82.0,7.55,80.9,34,Low,Rainy
2024-08-17,Kien Giang,1.04,27.7,7.7,77.0,7.7,72.0,32,Low,Rainy
2024-08-17,Soc Trang,0.81,28.2,0.9,76.0,7.54,68.3,33,Low,Rainy
2024-08-17,Bac Lieu,1.18,28.2,0.8,76.0,7.52,71.9,36,Medium,Rainy
2024-08-17,Ben Tre,0.98,27.8,0.0,78.0,7.65,67.7,33,Low,Rainy
2024-08-17,Ca Mau,0.8,27.8,1.6,82.0,7.45,71.7,31,Low,Rainy
2024-08-18,Kien Giang,0.81,28.3,16.5,87.0,7.72,77.7,28,Low,Rainy
2024-08-18,Soc Trang,0.9,28.5,16.5,83.0,7.6,79.5,30,Low,Rainy
2024-08-18,Bac Lieu,1.3,28.8,0.5,76.0,7.46,73.3,39,Medium,Rainy
2024-08-18,Ben Tre,1.21,27.9,80.0,89.0,7.63,89.9,14,Low,Rainy
2024-08-18,Ca Mau,1.2,28.9,0.5,80.0,7.47,76.0,38,Medium,Rainy
2024-08-19,Kien Giang,0.55,28.1,39.0,85.0,7.7,81.8,20,Low,Rainy
2024-08-19,Soc Trang,1.02,27.9,0.0,84.0,7.53,73.0,33,Low,Rainy
2024-08-19,Bac Lieu,0.94,28.3,0.0,78.0,7.43,69.6,35,Low,Rainy
2024-08-19,Ben Tre,0.6,28.1,0.4,77.0,7.59,66.5,32,Low,Rainy
2024-08-19,Ca Mau,1.04,27.9,0.0,78.0,7.39,74.3,34,Low,Rainy
2024-08-20,Kien Giang,0.96,28.9,42.7,84.0,7.71,85.3,25,Low,Rainy
2024-08-20,Soc Trang,1.22,28.6,9.1,81.0,7.56,73.3,35,Low,Rainy
2024-08-20,Bac Lieu,0.79,28.6,31.7,81.0,7.63,81.2,26,Low,Rainy
2024-08-20,Ben Tre,0.66,28.6,16.6,85.0,7.56,75.3,28,Low,Rainy
2024-08-20,Ca Mau,1.46,28.3,0.5,78.0,7.36,72.2,38,Medium,Rainy
2024-08-21,Kien Giang,0.73,28.0,12.6,81.0,7.7,71.6,29,Low,Rainy
2024-08-21,Soc Trang,0.76,28.5,7.2,80.0,7.41,71.1,32,Low,Rainy
